,id,x,y,z,i,j,k,degree,to_remove
6027,235.0,300.0,588.8972745734183,195.95917942265424,60.0,117.77945491468365,6.531972647421808,2.0,False
6028,236.0,340.0,588.8972745734183,195.95917942265424,68.0,117.77945491468365,6.531972647421808,2.0,False
6032,237.0,500.0,588.8972745734183,195.95917942265424,100.0,117.77945491468365,6.531972647421808,10.0,False
6033,238.0,540.0,588.8972745734183,195.95917942265424,108.0,117.77945491468365,6.531972647421808,3.0,False
6052,239.0,160.0,623.5382907247958,195.95917942265424,32.0,124.70765814495917,6.531972647421808,5.0,False
6053,240.0,200.0,623.5382907247958,195.95917942265424,40.0,124.70765814495917,6.531972647421808,7.0,False
6056,241.0,320.0,623.5382907247958,195.95917942265424,64.0,124.70765814495917,6.531972647421808,5.0,False
6057,242.0,360.0,623.5382907247958,195.95917942265424,72.0,124.70765814495917,6.531972647421808,10.0,False
6060,243.0,480.0,623.5382907247958,195.95917942265424,96.0,124.70765814495917,6.531972647421808,3.0,False
6061,244.0,520.0,623.5382907247958,195.95917942265424,104.0,124.70765814495917,6.531972647421808,4.0,False
6080,245.0,180.0,658.1793068761733,195.95917942265424,36.0,131.63586137523467,6.531972647421808,4.0,False
6084,246.0,340.0,658.1793068761733,195.95917942265424,68.0,131.63586137523467,6.531972647421808,11.0,False
6085,247.0,380.0,658.1793068761733,195.95917942265424,76.0,131.63586137523467,6.531972647421808,5.0,False
6112,248.0,320.0,692.8203230275509,195.95917942265424,64.0,138.56406460551017,6.531972647421808,6.0,False
6113,249.0,360.0,692.8203230275509,195.95917942265424,72.0,138.56406460551017,6.531972647421808,5.0,False
6118,250.0,560.0,692.8203230275509,195.95917942265424,112.0,138.56406460551017,6.531972647421808,3.0,False
6139,251.0,300.0,727.4613391789284,195.95917942265424,60.0,145.49226783578567,6.531972647421808,5.0,False
6140,252.0,340.0,727.4613391789284,195.95917942265424,68.0,145.49226783578567,6.531972647421808,9.0,False
6144,253.0,500.0,727.4613391789284,195.95917942265424,100.0,145.49226783578567,6.531972647421808,2.0,False
6145,254.0,540.0,727.4613391789284,195.95917942265424,108.0,145.49226783578567,6.531972647421808,8.0,False
6146,255.0,580.0,727.4613391789284,195.95917942265424,116.0,145.49226783578567,6.531972647421808,9.0,False
6147,256.0,620.0,727.4613391789284,195.95917942265424,124.0,145.49226783578567,6.531972647421808,3.0,False
6167,257.0,280.0,762.102355330306,195.95917942265424,56.0,152.4204710660612,6.531972647421808,2.0,False
6168,258.0,320.0,762.102355330306,195.95917942265424,64.0,152.4204710660612,6.531972647421808,9.0,False
6172,259.0,480.0,762.102355330306,195.95917942265424,96.0,152.4204710660612,6.531972647421808,2.0,False
6173,260.0,520.0,762.102355330306,195.95917942265424,104.0,152.4204710660612,6.531972647421808,11.0,False
6174,261.0,560.0,762.102355330306,195.95917942265424,112.0,152.4204710660612,6.531972647421808,11.0,False
